index,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,seller,buyer,n_neg_steps,executed_at,dropped_at,erred_at,product
1423,OTHER,T18,71,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1424,OTHER,T18,71,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1429,OTHER,T18,71,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1426,T18,OTHER,71,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1427,T09,OTHER,71,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1420,T18,OTHER,71,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1428,T18,OTHER,71,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1425,T09,OTHER,71,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1419,OTHER,T18,71,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1408,T18,OTHER,71,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1417,OTHER,T18,71,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1416,OTHER,T18,71,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1415,OTHER,T18,71,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1414,OTHER,T18,71,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1413,T18,OTHER,71,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1412,OTHER,T18,71,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1411,T09,OTHER,71,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1410,OTHER,T18,71,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1409,OTHER,T18,71,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1407,T09,OTHER,71,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1418,OTHER,T18,71,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1442,OTHER,T18,72,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1443,OTHER,T18,72,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1444,OTHER,T18,72,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1445,OTHER,T18,72,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1441,T09,OTHER,72,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1447,OTHER,T18,72,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1450,OTHER,T18,72,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1449,T09,OTHER,72,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1446,OTHER,T18,72,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1440,OTHER,T18,72,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1448,T09,OTHER,72,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1438,T18,OTHER,72,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1430,T09,OTHER,72,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1431,OTHER,T18,72,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1432,T18,OTHER,72,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1433,OTHER,T18,72,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1439,T18,OTHER,72,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1435,OTHER,T18,72,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1436,T09,OTHER,72,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1437,T09,OTHER,72,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1434,T18,OTHER,72,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1461,OTHER,T18,73,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1468,OTHER,T18,73,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1467,T18,OTHER,73,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1466,OTHER,T18,73,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1465,OTHER,T18,73,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1464,OTHER,T18,73,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1463,T09,OTHER,73,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1462,T18,OTHER,73,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1460,OTHER,T18,73,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1459,OTHER,T18,73,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1458,T09,OTHER,73,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1457,T18,OTHER,73,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1456,T09,OTHER,73,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1455,T18,OTHER,73,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1454,OTHER,T18,73,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1453,T09,OTHER,73,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1452,T09,OTHER,73,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1451,OTHER,T18,73,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1481,OTHER,T18,74,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1482,T18,OTHER,74,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1483,OTHER,T18,74,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1484,OTHER,T18,74,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1488,OTHER,T18,74,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1486,T18,OTHER,74,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1487,T18,OTHER,74,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1480,OTHER,T18,74,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1485,T09,OTHER,74,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1479,T18,OTHER,74,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1469,T09,OTHER,74,5,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1477,OTHER,T18,74,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1476,T09,OTHER,74,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1475,OTHER,T18,74,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1474,T18,OTHER,74,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1473,OTHER,T18,74,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1472,T18,OTHER,74,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1471,OTHER,T18,74,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1470,T18,OTHER,74,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1478,OTHER,T18,74,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1502,OTHER,T18,75,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1503,T18,OTHER,75,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1504,T18,OTHER,75,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1501,OTHER,T18,75,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1506,T18,OTHER,75,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1507,OTHER,T18,75,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1508,OTHER,T18,75,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1505,T18,OTHER,75,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1500,T09,OTHER,75,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1499,T09,OTHER,75,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1489,OTHER,T18,75,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1497,OTHER,T18,75,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1496,OTHER,T18,75,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1495,T18,OTHER,75,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1494,T09,OTHER,75,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1493,OTHER,T18,75,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1492,OTHER,T18,75,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1491,OTHER,T18,75,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1490,T09,OTHER,75,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1498,OTHER,T18,75,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1521,OTHER,T18,76,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1522,OTHER,T18,76,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1523,T09,OTHER,76,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1528,OTHER,T18,76,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1526,T09,OTHER,76,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1527,T18,OTHER,76,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1520,T18,OTHER,76,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1524,T18,OTHER,76,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1519,OTHER,T18,76,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1525,OTHER,T18,76,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1517,T09,OTHER,76,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1518,OTHER,T18,76,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1510,OTHER,T18,76,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1511,T09,OTHER,76,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1512,T09,OTHER,76,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1509,OTHER,T18,76,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1514,T09,OTHER,76,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1515,OTHER,T18,76,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1516,T18,OTHER,76,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1513,OTHER,T18,76,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1548,T09,OTHER,77,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1540,OTHER,T18,77,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1547,OTHER,T18,77,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1546,T18,OTHER,77,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1545,OTHER,T18,77,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1544,OTHER,T18,77,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1543,T09,OTHER,77,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1542,T09,OTHER,77,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1541,OTHER,T18,77,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1539,OTHER,T18,77,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1535,OTHER,T18,77,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1537,T18,OTHER,77,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1536,OTHER,T18,77,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1534,T09,OTHER,77,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1533,OTHER,T18,77,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1532,T09,OTHER,77,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1531,OTHER,T18,77,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1530,T09,OTHER,77,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1529,T18,OTHER,77,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1538,OTHER,T18,77,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1563,T18,OTHER,78,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1561,OTHER,T18,78,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1562,OTHER,T18,78,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1565,OTHER,T18,78,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1560,OTHER,T18,78,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1567,T18,OTHER,78,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1568,OTHER,T18,78,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1569,T18,OTHER,78,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1566,T18,OTHER,78,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1559,T09,OTHER,78,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1564,T18,OTHER,78,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1557,T09,OTHER,78,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1549,OTHER,T18,78,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1550,OTHER,T18,78,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1551,T09,OTHER,78,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1552,T09,OTHER,78,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1558,OTHER,T18,78,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1553,T09,OTHER,78,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1554,OTHER,T18,78,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1555,OTHER,T18,78,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1556,T09,OTHER,78,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1590,T09,OTHER,79,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1589,T18,OTHER,79,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1588,OTHER,T18,79,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1587,OTHER,T18,79,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1586,T09,OTHER,79,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1585,T18,OTHER,79,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1584,T09,OTHER,79,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1582,OTHER,T18,79,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1581,T18,OTHER,79,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1583,T09,OTHER,79,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1578,OTHER,T18,79,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1577,T09,OTHER,79,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1576,T18,OTHER,79,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1575,T18,OTHER,79,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1574,OTHER,T18,79,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1573,T09,OTHER,79,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1572,OTHER,T18,79,5,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1571,OTHER,T18,79,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1570,OTHER,T18,79,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1579,OTHER,T18,79,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1580,OTHER,T18,79,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1608,T18,OTHER,80,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1605,T09,OTHER,80,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1606,T18,OTHER,80,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1607,OTHER,T18,80,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1594,T09,OTHER,80,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1610,OTHER,T18,80,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1611,OTHER,T18,80,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1612,OTHER,T18,80,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1604,T09,OTHER,80,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1609,T18,OTHER,80,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1603,T18,OTHER,80,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1591,OTHER,T18,80,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1601,OTHER,T18,80,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1600,T18,OTHER,80,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1599,T09,OTHER,80,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1598,T09,OTHER,80,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1597,OTHER,T18,80,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1596,OTHER,T18,80,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1595,T18,OTHER,80,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1593,OTHER,T18,80,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1592,OTHER,T18,80,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1602,OTHER,T18,80,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1625,OTHER,T18,81,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1626,OTHER,T18,81,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1627,T09,OTHER,81,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1628,OTHER,T18,81,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1633,T18,OTHER,81,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1630,OTHER,T18,81,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1631,T18,OTHER,81,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1632,T18,OTHER,81,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1624,T18,OTHER,81,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1629,T09,OTHER,81,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1634,OTHER,T18,81,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1623,OTHER,T18,81,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1621,T09,OTHER,81,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1613,T09,OTHER,81,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1614,OTHER,T18,81,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1615,OTHER,T18,81,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1616,T09,OTHER,81,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1622,T18,OTHER,81,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1618,OTHER,T18,81,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1619,T18,OTHER,81,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1620,T09,OTHER,81,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1617,OTHER,T18,81,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1647,OTHER,T18,82,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1654,OTHER,T18,82,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1653,T09,OTHER,82,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1652,T09,OTHER,82,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1651,T18,OTHER,82,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1650,T18,OTHER,82,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1649,T18,OTHER,82,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1648,T09,OTHER,82,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1646,OTHER,T18,82,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1645,OTHER,T18,82,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1643,T09,OTHER,82,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1642,T18,OTHER,82,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1641,OTHER,T18,82,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1640,T18,OTHER,82,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1639,T18,OTHER,82,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1638,OTHER,T18,82,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1637,T09,OTHER,82,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1636,OTHER,T18,82,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1635,OTHER,T18,82,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1644,OTHER,T18,82,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1668,OTHER,T18,83,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1669,OTHER,T18,83,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1670,T18,OTHER,83,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1671,OTHER,T18,83,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1672,OTHER,T18,83,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1676,T09,OTHER,83,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1674,T18,OTHER,83,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1675,T09,OTHER,83,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1677,OTHER,T18,83,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1673,T09,OTHER,83,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1667,T09,OTHER,83,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1656,T18,OTHER,83,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1665,T18,OTHER,83,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1664,OTHER,T18,83,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1663,T09,OTHER,83,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1662,T18,OTHER,83,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1661,OTHER,T18,83,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1660,OTHER,T18,83,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1659,T09,OTHER,83,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1658,T09,OTHER,83,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1657,OTHER,T18,83,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1655,OTHER,T18,83,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1666,OTHER,T18,83,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1691,OTHER,T18,84,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1698,OTHER,T18,84,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1692,OTHER,T18,84,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1693,OTHER,T18,84,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1690,T09,OTHER,84,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1695,OTHER,T18,84,6,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1696,T18,OTHER,84,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1697,T18,OTHER,84,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1694,T09,OTHER,84,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
